student_id,university_name,university_id,latitude,longitude,geom
112000076,國立臺北科技大學,18,25.02909979488365,121.5341451104111,0101000020E61000002D22F96E2F625E4078588B1573073940
112000077,國立臺北科技大學,18,25.062730018164423,121.52424921086046,0101000020E61000005EE68F4C8D615E40627E10130F103940
112000078,國立高雄科技大學,19,22.742846421896235,120.29566578461315,0101000020E61000006BDD2E30EC125E40B5FEDF2E2BBE3640
112000079,國立高雄科技大學,19,22.725466501759694,120.29432965394447,0101000020E6100000CF7B0B4CD6125E40C366332CB8B93640
112000080,國立高雄科技大學,19,22.73067232530877,120.29049323322374,0101000020E6100000F019EE7097125E401F4B6D570DBB3640
112000081,國立雲林科技大學,20,23.712773188430436,120.54272498736299,0101000020E61000008CDC9501BC225E403DC6BD4D78B63740
112000082,國立雲林科技大學,20,23.691043590802177,120.55470609982356,0101000020E61000009268034E80235E40139B963BE8B03740
112000083,國立雲林科技大學,20,23.70026320259887,120.52875474041599,0101000020E6100000446C1F1ED7215E401EC1017344B33740
112000084,國立雲林科技大學,20,23.68906300566219,120.54492971772753,0101000020E61000008710E520E0225E40DC33E26E66B03740
112000085,龍華科技大學,21,24.96282657447369,121.20283451315711,0101000020E6100000A2209C3DFB4C5E408F1569CD7BF63840
112000086,龍華科技大學,21,24.95620772233197,121.21123083100792,0101000020E610000080C551CE844D5E4035997F07CAF43840
112000087,龍華科技大學,21,24.96153091161638,121.2091456571602,0101000020E6100000A06677A4624D5E40447CCBE326F63840
112000088,龍華科技大學,21,24.9633615095241,121.21764041385202,0101000020E610000012F20ED2ED4D5E4096A121DC9EF63840
112000089,龍華科技大學,21,24.97319319954947,121.20767183776584,0101000020E61000004AE0D17E4A4D5E402CC1843023F93840
112000090,龍華科技大學,21,24.94936665404201,121.20670994084962,0101000020E610000043ED54BC3A4D5E40FC056BB109F33840
112000091,南臺科技大學,22,22.993174744731142,120.23312157413524,0101000020E6100000C939C076EB0E5E405AD537B340FE3640
112000092,南臺科技大學,22,22.966504665108605,120.22442736184136,0101000020E6100000EBDB94045D0E5E40A91288D96CF73640
112000093,南臺科技大學,22,22.98887588800805,120.22023603246399,0101000020E61000005A35DF58180E5E402BCC5EF826FD3640
112000094,南臺科技大學,22,22.97737302313424,120.20770209163602,0101000020E6100000CDB8B6FD4A0D5E40AE5A521E35FA3640
112000095,南臺科技大學,22,22.959911110712234,120.23391663031813,0101000020E61000003E4D757DF80E5E407A930BBCBCF53640
112000096,南臺科技大學,22,22.992203722286533,120.22335205829093,0101000020E6100000A5766E664B0E5E40AC302A1001FE3640
112000097,明志科技大學,23,25.057616191641948,121.4146613829845,0101000020E610000049B5E5CF895A5E407ED24AEFBF0E3940
112000098,明志科技大學,23,25.07309322715481,121.4365774103981,0101000020E610000043F560E2F05B5E406330DC3CB6123940
112000099,明志科技大學,23,25.079538456970603,121.43188802183431,0101000020E61000000054A80DA45B5E408A76DFA15C143940
112000100,明志科技大學,23,25.06973626584617,121.4040585985998,0101000020E6100000D7A99818DC595E408B27653CDA113940
